month,area,ndvi,ocean_current_speed ,ocean_current_direction,precipitation,salinity,sea_surface_height,soil_moisture,surface_temperature,wind_speed ,wind_direction 
2015-06,72839,0.305292631,2.25,37.24662162,0,39.48692453,-0.069688967,0.161079589,39.461,0.811381276,357.7397306
2015-07,62947,0.306281654,2.236067977,333.4349488,0,39.52649462,-0.089566334,0.15784013,41.865,1.365368465,25.47076527
2015-08,58451,0.264647809,1.851351351,155.0675676,0,39.39288223,-0.04744012,0.156121089,40.441,0.750641937,348.4353471
2015-09,69242,0.313649538,3.16227766,203.0994353,0,39.56172919,-0.055783077,0.155114367,38.875,0.53923812,326.3565915
2015-10,77335,0.324977322,1,108.7699775,0.719745621,39.56945527,0.042115968,0.157075537,35.785,0.158201901,39.39420996
2015-11,78234,0.31332749,1.903493957,175.0192889,0,39.70979428,0.072658063,0.181900661,28.471,1.018570492,219.3926403
2015-12,76436,0.351919894,2.196432877,137.8125,0,39.94361889,0.076140719,0.179025942,26.163,1.666639822,219.902124
2016-01,73738,0.318708976,1.803751804,143.5828538,0,39.76722002,0.08564857,0.182192583,25.761,0.786973387,217.2961641
2016-02,73738,0.333865128,2.163400206,149.2160466,0,39.52652824,0.098894996,0.168837244,30.198,1.065191462,214.7048306
2016-03,0,,1.984578277,123.4409644,4.823466539,38.6954695,0.167420625,0.185461689,31.339,0.342386758,209.6143193
2016-04,77335,0.336514604,1.546263345,71.10320285,1.402836442,38.77748489,0.17433003,0.185465174,36.701,0.283972928,32.78068794
2016-05,75537,0.324919121,2,176.5650512,0.949317664,38.44676614,0.102375383,0.170871129,39.627,0.699057521,357.646251
2016-06,71040,0.328185317,1.6,72,0,38.80617166,-0.039623512,0.161117199,42.032,0.557139359,329.591811
2016-07,73738,0.350123711,1,180,0,38.66655922,-0.14007282,0.157825282,41.222,1.278256035,26.25628137
2016-08,69221,0.288609839,2,52.01812173,0,39.0078733,-0.20893666,0.156212333,40.222,1.047923411,14.93993794
2016-09,67443,0.294888911,1.935572519,126.4637002,0,39.41433656,-0.144218896,0.155250467,40.109,0.551899542,328.5851966
2016-10,73738,0.320978337,3,22.98822303,1.664204717,39.67497361,-0.074495937,0.157083018,35.703,0.208650666,297.7832932
2016-11,48559,0.256082145,1,217.8150512,0,39.17163944,0.037166563,0.169316228,30.705,1.027605353,219.9370458
2016-12,81831,0.336642417,1.5,121.1655405,3.184850693,39.39761388,0.094104137,0.181668624,25.236,1.056987066,227.3499145
2017-01,83630,0.338995452,2.118033989,116.7174744,0.634124756,39.38571084,0.030779889,0.183267699,25.41,0.68720458,226.0412817
2017-02,66544,0.350795972,2.92628095,154.0321897,0.556745648,39.53018856,0.043819085,0.175118532,28.276,1.200541604,218.0528788
2017-03,52156,0.311971126,2.484951934,163.4723105,2.833067,39.55320346,0.038136962,0.174997654,31.565,0.210879459,351.6219998
2017-04,77335,0.342546308,1.831574109,197.126574,2.722642198,39.30518901,0.085383323,0.186576293,34.387,0.105562551,144.4780881
2017-05,79112,0.317531655,1.582106781,100.158899,0,39.00178075,0.040869273,0.16900415,39.062,0.762019381,4.935859747
2017-06,70141,0.292582235,2,115.1067765,0,39.1582365,-0.050643621,0.16046457,41.623,0.828200559,337.5016442
2017-07,73717,0.291965446,2.236067977,63.43494882,0,39.44084692,-0.105270912,0.157482658,40.005,1.431493668,19.76303929
2017-08,58451,0.251259652,1.16917831,50.7593603,0,39.0456152,-0.172956437,0.156007319,39.859,1.10014667,5.544262082
2017-09,70141,0.287269287,2.702649044,125.8458108,0,39.55150557,-0.192918247,0.155105052,39.301,0.387570575,341.9117753
2017-10,75537,0.319480751,2.04488845,205.8154918,0,39.68034291,-0.122629077,0.154548496,34.73,0.228756086,264.8220306
2017-11,74637,0.292149342,2.741440447,187.7884832,3.145036936,39.49589336,-0.019161249,0.169238792,30.472,0.637207521,217.3689435
2017-12,75537,0.335188364,1.777693428,220.5735589,1.865867615,39.53480542,0.038295742,0.18723196,25.236,1.437794467,213.1258556
2018-01,81831,0.33152936,1.284700655,128.896902,0,39.37542939,0.029922555,0.175505521,26.331,1.091432735,215.3176912
2018-02,59350,0.297615485,1,72,1.633888975,39.45952737,0.149320692,0.180389743,27.686,0.750882384,204.4287309
2018-03,62048,0.316114393,1.054101268,137.4887565,1.664291024,39.050964,0.126421158,0.182736139,32.934,0.11838932,89.64874081
2018-04,37768,0.27207145,1.2,41.71003412,1.589388072,38.94333875,0.154558882,0.176850193,35.762,0.661852856,12.26354849
2018-05,67443,0.298496451,1.8,120,1.708719194,38.91074693,0.071554959,0.176115385,38.803,0.495133956,356.9563118
2018-06,62947,0.297442706,2.02194187,152.5609033,0,39.20078909,-0.028490811,0.165717174,40.494,0.949429642,342.4524736
2018-07,63846,0.298509443,1,180,0,39.28642178,-0.166122089,0.159629435,41.174,1.381110484,19.97024458
2018-08,61149,0.29066566,2,157.5,0,39.34205997,-0.20560499,0.157297637,41.06,0.914483343,13.46271621
2018-09,51257,0.241341498,2.314052336,175.9219863,0,39.39302564,-0.140049519,0.156022905,38.246,0.551479247,338.7548739
2018-10,75537,0.31063527,2.417827193,218.7362462,0,39.30688143,-0.055519557,0.155244998,34.283,0.22396768,200.2228224
2018-11,85428,0.341389481,2.050472756,151.329967,4.914888382,39.46812642,-0.024665569,0.160990911,29.636,0.424845144,192.2533138
2018-12,88105,0.374708298,2.352294996,171.629594,1.113672614,39.51965725,0.012064314,0.199129087,25.592,0.882913854,214.7729347
2019-01,79134,0.340623245,2.273514178,181.5726093,2.508492559,39.37375176,0.036458027,0.209772532,23.911,0.487621294,209.2994238
2019-02,80932,0.321906336,2.626201114,234.2144626,1.674498171,39.23774707,0.043010758,0.203103171,26.662,0.549246946,228.750113
2019-03,84529,0.349838312,2.315592923,221.5333367,1.718972802,39.40007293,-0.044146504,0.185644499,29.313,0.19754362,349.0570481
2019-04,62947,0.285046573,2.284014106,129.8158261,1.614433406,39.31094062,-0.00487069,0.177866799,34.951,0.300885661,345.9753032
2019-05,65645,0.266559954,2.501976428,170.2502808,0,39.10341859,0.086114922,0.169577025,40.236,0.769459978,24.41612395
2019-06,72363,0.315179806,2.507464645,145.5570349,0,39.24142294,0.026515152,0.162057426,41.727,0.890152605,8.907653564
2019-07,69242,0.327623558,2.192870272,219.0753328,0,39.48862708,-0.108949398,0.158425845,41.14,1.111128238,15.35760507
2019-08,73738,0.318881177,1.99925644,147.5162041,0,39.33226705,-0.134675416,0.156685465,41.254,1.178766902,17.88952647
2019-09,68343,0.285904797,2.452462774,188.4370552,0,39.5733757,-0.128091729,0.15567823,38.805,0.592970746,351.6933931
2019-10,57552,0.285840322,2.817562012,190.1644183,0.681731463,39.52920425,4.08E-05,0.155367588,35.411,0.115733248,231.1094881
2019-11,83630,0.348701148,2.500044306,162.3793492,2.571828167,39.58563042,0.074333881,0.17264285,30.133,0.965578779,208.5911225
2019-12,80033,0.356602753,2.322157531,195.4080891,0,39.4963721,0.04636715,0.173781178,25.712,1.016037663,221.3831475
2020-01,59847,0.316264656,2.332576364,136.9938595,0,39.54785442,0.005788043,0.167002635,24.231,0.740183923,224.2716444
2020-02,85428,0.369054295,2.157362083,157.8408774,1.68026948,39.64881241,0.026243545,0.16754176,28.313,0.194364618,226.042279
2020-03,79134,0.326545118,1.997515282,194.4502844,3.758820057,39.31452239,0.003724669,0.19587978,30.661,0.098445916,149.1489318
2020-04,63846,0.288257003,2.012732066,167.1152097,0,39.12974596,0.040419157,0.176026814,34.884,0.670965853,43.54564415
2020-05,68343,0.272017416,2.731122017,183.6123276,0.546730243,38.95953465,0.032925569,0.166810233,39.184,0.589735319,15.72584386
2020-06,53055,0.260680814,2.770266551,193.9555514,0.040825278,39.15111983,-0.018580211,0.162414001,40.853,0.685722876,340.2988702
2020-07,70141,0.294020641,0.096600053,12.28289629,0.093251854,39.29993618,-0.054938501,0.158378758,40.876,1.319260962,23.297467
2020-08,64746,0.264741515,2.258745133,188.1884353,0,39.2123661,-0.089661872,0.156616991,41.235,1.09551613,21.94630529
2020-09,71940,0.284730133,2.167470329,218.0302412,0.169958198,39.46313179,-0.01694602,0.155571453,40.47,0.381628123,307.5655449
2020-10,79134,0.32124207,2.39113163,160.8729272,1.058743238,39.65875995,0.015103062,0.156282852,36.682,0.308224842,243.0192839
2020-11,67443,0.345409101,2.154772682,156.9260994,0,39.32807672,0.086040637,0.165148512,31.005,0.618897462,210.8195421
2020-12,57552,0.262450465,1.902107607,168.0415744,0,39.29560184,0.09225314,0.163483974,28.059,1.013107978,216.0334106
2021-01,57552,0.25884602,2.156924038,153.8128231,0,39.214136,0.166082247,0.1609178,28.143,1.119181806,216.2340857
2021-02,84529,0.36000719,2.281256368,175.5455215,1.018729568,39.24343157,0.109197792,0.175126706,28.082,0.750305337,217.4426331
2021-03,84529,0.333343338,2.223774925,108.4647724,0,38.78010643,0.088434742,0.175255706,31.386,0.127213925,260.1077479
2021-04,72839,0.313384286,1.842541884,201.3744234,0,38.87929952,0.047215991,0.163986981,36.855,0.104764459,17.49811923
2021-05,80033,0.333532211,2.790810818,148.24455,0,38.80900872,0.107239868,0.15866462,39.949,0.524261206,348.2665834
2021-06,71940,0.313515859,2.147489642,162.7957639,0,38.73895633,-0.010544728,0.156380712,41.07,0.749606653,324.0180501
2021-07,72363,0.318136572,2.730395392,191.4605263,0,39.14854622,-0.089304659,0.155154707,41.332,1.036480291,15.74699304
2021-08,76436,0.322110336,1.699016154,196.587227,0,39.40358114,-0.069492643,0.154442683,41.184,0.755180225,13.35508356
2021-09,61149,0.284490746,1.885566616,140.0899281,0,39.56176138,-0.107500729,0.153901552,38.965,0.548487355,317.0809983
2021-10,73738,0.316512672,2.471674643,215.6264111,0,39.39694118,-0.046721283,0.15358015,34.803,0.117754217,267.7235069
2021-11,62947,0.334895216,2.240398911,199.9938553,3.436294019,39.33678007,0.025858575,0.174500336,28.045,0.776054919,221.7571871
2021-12,86186,0.38323967,1.944624747,171.3206118,2.45955348,39.63632262,0.097672437,0.18755922,25.78,0.910400951,217.9408656
2022-01,97097,0.390150878,2.588335624,196.8900046,1.244344711,39.51445866,0.072368678,0.198204258,23.822,0.530075764,229.1642256
2022-02,87227,0.360135158,2.242805114,198.0213401,0,39.53211391,0.022511268,0.182537819,27.685,0.596290785,213.314115
2022-03,77335,0.365049189,2.270882948,228.5632989,1.440224886,39.31815934,0.01750594,0.182342668,29.269,0.338055572,242.4629955
2022-04,46761,0.241430664,2.110178575,121.6280916,0.751962245,38.86702383,0.073818009,0.168040828,34.533,0.381331585,45.64633268
2022-05,217368,0.296200282,2.22771076,151.4611068,0,38.51569319,0.015879939,0.160705579,35.992,0.711321832,357.2186912
2022-06,63846,0.279214423,2.24851609,187.019889,0,38.87146747,0.006266776,0.157477113,40.614,1.035931868,8.581815598
2022-07,68343,0.30580243,2.444387575,140.1924767,0,39.06239867,-0.117201595,0.156009258,40.519,1.248857914,24.50458389
2022-08,62048,0.272387093,2.066021748,153.7516591,0,39.74196339,-0.102737186,0.154964189,41.013,0.853475563,30.196813
2022-09,73262,0.322952366,1.756684582,160.6432034,0.285100039,40.01058727,-0.068241713,0.154376872,38.267,0.306910959,331.3820902
2022-10,71940,0.300806856,2.518344108,183.943755,0,39.37794304,-0.011822174,0.154610461,33.139,0.052755122,356.582111
2022-11,74637,0.337551144,2.215826323,177.4090442,3.388717651,39.30109286,0.046078938,0.155114864,28.596,0.627564129,211.25212
2022-12,91582,0.385335598,2.49231598,141.801601,0,39.03402996,0.11411446,0.1866588,26.102,1.164051376,215.548753
2023-01,75395,0.3930838,2.33615461,139.6594618,0,38.97812784,0.157397488,0.173194101,26.216,1.011510107,221.4996276
2023-02,75537,0.319859878,2.104489836,159.659051,0,38.95970809,0.10874554,0.171798608,26.914,0.788266945,224.4814384
2023-03,81831,0.310790614,2.475881241,199.0321596,0,38.63693953,0.089070341,0.174669111,31.158,0.338080873,19.40743669
2023-04,70141,0.272892315,2.651330204,233.5457244,1.003212452,38.8297435,0.076752116,0.173200726,35.081,0.336918497,55.92867467
2023-05,72839,0.273310267,2.469084394,158.3189742,1.700078458,38.72651112,0.084743016,0.167532386,36.672,0.830527871,29.08378363
2023-06,74637,0.313341744,2.115613396,144.0666412,0,38.46770954,0.037786967,0.169659493,39.51,0.933532871,17.46447427
2023-07,74637,0.307927967,2.617605485,201.1576653,0,38.77949452,-0.077687806,0.160868548,41.776,1.212330864,28.36528844
2023-08,74637,0.341284239,1.989930886,139.2742919,0,39.05026412,-0.095824448,0.157746051,40.019,0.721011311,9.840551726
2023-09,61149,0.297093969,1.726882723,213.9419455,0,39.18044078,-0.105937689,0.1560834,38.896,0.532247909,335.6540449
