month,area,ndvi,ocean_current_speed ,ocean_current_direction,precipitation,salinity,sea_surface_height,soil_moisture,surface_temperature,wind_speed ,wind_direction 
2020-03,41243,0.401694082,2.582544159,175.1870061,0,38.16668004,0.218501882,0.165278702,33.705,0.379060571,10.74096185
2020-04,45991,0.461229058,1.920313443,137.1358333,11.06115866,38.05951135,0.245830718,0.190731277,39.505,0.465735842,83.69263885
2020-05,43043,0.369151163,2.528113764,201.318736,0.820636048,37.75945892,0.205999505,0.184912577,39.86,1.291052849,5.732316168
2020-06,35091,0.293665105,1.882958862,140.4905322,1.086722776,37.93134853,0.131432303,0.170334085,37.605,1.759903179,12.57795071
2020-07,31501,0.23499974,0.48988736,37.89098837,5.243625784,38.20616139,0.073330703,0.156748453,36.665,1.091117421,358.8226519
2020-08,35091,0.378962457,2.123093209,209.8526478,19.67500675,38.23871198,0.019410319,0.221989749,39.895,0.788584286,13.5317426
2020-09,35091,0.318842312,1.70831944,162.0699268,4.741350263,38.17829001,0.089539555,0.199606138,40.975,1.513846042,50.51264409
2020-10,35991,0.357173405,2.190566864,207.0953571,2.489119129,38.23399124,0.136496643,0.168358048,38.59,0.884623093,60.68919299
2020-11,35091,0.360761121,2.057028031,184.1676188,19.85762072,38.39698868,0.239929344,0.19750227,35.94,0.855483968,116.4527321
2020-12,46591,0.413668346,2.115770654,152.3534402,12.47091198,38.25269754,0.243577705,0.243999084,31.58,0.838267423,144.4398948
2021-01,43943,0.470913573,2.513215621,196.5698726,30.56844616,38.04234368,0.326289894,0.239065079,30.5,0.549333652,107.7353783
2021-02,42143,0.450934334,2.294919798,168.6136644,0,37.90752803,0.248948511,0.177369745,32.545,0.65573804,350.2875806
2021-03,38691,0.38208617,2.392553604,184.1240887,0,37.79452362,0.255846242,0.16497601,35.455,0.973527144,71.74215795
2021-04,45535,0.449206181,2.650374344,174.7254237,18.55854797,38.04874289,0.228405869,0.203041685,38.29,1.043677138,60.74766111
2021-05,37791,0.427577347,1.928623667,178.396048,0,37.92539226,0.248368468,0.17430377,40.16,1.166278077,45.8292592
2021-06,38691,0.36290909,2.423570035,201.2047964,0.991271257,37.89325126,0.128960147,0.15881801,38.52,1.619080394,43.00192488
2021-07,30601,0.21973781,2.872497298,139.8044227,1.421403706,38.15093035,0.032895655,0.158790017,29.518,0.714251235,9.271950066
2021-08,29701,0.231389257,2.410479966,151.9319657,14.82189655,37.99306499,0.030275685,0.194530144,38.325,1.321936617,30.43683473
2021-09,32402,0.243475022,2.047766492,183.7299215,6.485669613,38.45530962,0.019510395,0.212530389,39.775,1.397128583,30.89283869
2021-10,34202,0.325900957,2.655748386,203.5628677,0,38.3970193,0.107288288,0.186578797,38.505,0.944480839,40.47394076
2021-11,35091,0.333502965,2.34211247,220.4666636,0,38.70230669,0.205821805,0.160386685,34.74,0.289666017,108.2577233
2021-12,36891,0.404407777,2.370313791,193.5671239,11.57771826,38.55392293,0.305275294,0.191298753,32.98,0.775193966,147.3779451
2022-01,900,0.151440948,1.70904352,157.5896767,21.6402421,38.68864049,0.288357136,0.228018365,32.56,0.583298859,280.136926
2022-02,41392,0.507384757,1.821602477,145.7880095,0,38.53593946,0.244653558,0.213192545,32.715,1.176244027,349.326377
