month,area,ndvi,ocean_current_speed ,ocean_current_direction,precipitation,salinity,sea_surface_height,soil_moisture,surface_temperature,wind_speed ,wind_direction 
2017-07,898971,0.337797464,2.095868659,126.0010529,0,39.49809236,-0.049675512,0.143169095,36.296,4.961220215,295.692423
2017-08,1056102,0.285551967,1.788321168,66.67455399,0,39.11229456,-0.126368167,0.142162276,36.108,6.278824389,294.6772785
2017-09,676131,0.263092569,1.601751539,154.4396841,0,39.60719828,-0.125120923,0.141531518,34.877,6.111158368,291.0481118
2017-10,678034,0.299643384,2.6879346,108.5467831,0,39.71571115,-0.045698662,0.141079496,32.584,5.253059406,289.3139567
2017-11,391484,0.369083845,1.826680993,134.551188,11.58393521,39.51820197,0.112119816,0.156093028,29.612,3.838458336,287.6057282
2017-12,614676,0.338798094,2.21902991,148.5742876,4.657229424,39.57169841,0.143118664,0.161509959,27.433,1.436505335,258.9764627
2018-01,799529,0.347548698,1.573769217,124.3214189,0,39.43482913,0.105441014,0.156718118,26.376,4.267575075,281.4269318
2018-02,677660,0.32586365,2.384460713,137.3318016,2.709771429,39.48468678,0.190118962,0.152432776,29.52,1.81488636,264.2372389
2018-03,792330,0.327536875,1.975683965,175.4439999,6.746595444,39.09117214,0.122192354,0.151554345,31.147,2.730766897,284.3842521
2018-04,857414,0.307163824,2.338805973,168.6667666,0.170896315,38.97062419,0.172969059,0.166238221,33.511,3.643715594,294.023825
2018-05,780990,0.361651902,1.229166667,74.96806049,0.351962572,38.94198638,0.154398697,0.151048404,35.564,2.060688481,280.3345275
2018-06,787428,0.356125618,2.299395403,157.5362609,0,39.24703686,0.081850628,0.145002855,36.387,6.013830211,293.4332573
2018-07,665448,0.313768525,2.777596394,193.1000789,0,39.32208237,-0.140903763,0.142904635,40.443,4.591671147,294.4665256
2018-08,743731,0.323659848,2.243413417,155.0228843,0.202322094,39.37827242,-0.212209447,0.142976153,36.927,5.335462993,296.7389472
2018-09,962333,0.255094646,2.183926564,175.391101,0,39.44313225,-0.076402689,0.142627903,36.136,4.435438931,292.8261351
2018-10,725746,0.300131688,1.883413838,159.4931756,3.42178154,39.33778029,0.021236546,0.143300225,30.751,2.178852779,277.2123445
2018-11,563378,0.368056324,2.584297974,173.5622432,36.21417709,39.48356042,0.071867279,0.181399943,28.962,1.872624788,263.2557544
2018-12,799155,0.371265988,2.205250579,135.3223427,2.227360055,39.55380997,0.089055386,0.181565806,27.061,4.500864616,290.4393738
2019-01,781614,0.336752456,2.120714908,155.9814475,5.630910981,39.39546365,0.096588821,0.162974817,25.796,2.786801128,278.6530052
2019-02,820303,0.321352039,2.764811368,187.1134682,2.543466814,39.26711229,0.115439943,0.156425472,26.895,4.058413512,285.5521797
2019-03,1254350,0.293482088,2.231810732,158.8599676,9.601269145,39.45282672,0.01191225,0.164585221,29.72,4.373065728,289.8006647
2019-04,695147,0.32859678,2.264307622,176.6432349,4.675482869,39.34181052,0.085060206,0.164328105,32.042,4.049728495,286.4480907
2019-05,1213900,0.314736156,2.164373824,156.6586111,0,39.15593837,0.152262114,0.15129868,35.916,2.667258554,289.4736665
2019-06,1160452,0.348223235,2.200695132,182.3883631,0.0268942,39.25856444,0.071032577,0.145710238,37.939,5.53745203,291.75898
2019-07,734732,0.327574512,2.08457622,206.259635,0,39.4881076,-0.058989881,0.143663993,39.351,5.04677729,295.1744196
2019-08,707747,0.324056958,2.221771069,176.7787761,0,39.3903857,-0.077554378,0.142632693,37.239,4.37985652,292.9075506
2019-09,756553,0.300962339,1.903744116,169.6256261,0,39.62308869,-0.069981865,0.141888189,35.939,5.682538806,292.6352475
2019-10,678034,0.354625613,2.301942759,190.7489983,0,39.54614639,0.074333161,0.141578767,34.282,2.620666363,284.4519011
